Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
12841,Senyu Ganan,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.6758622222222221,129.8730361111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12841
12307,Loca Lu,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9880294444444444,130.53697499999998",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12307
11290,Tarise,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.6729038888888885,132.49371138888887",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11290
12086,Kapatsumailapo Lool,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.1786261111111111,130.28362972222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12086
10927,Batulabuan Besar,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.961521388888889,132.82758555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10927
12952,Teteruga Tol,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.39818833333333337,130.57489555555554",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12952
11000,Faraiboban,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.6272475,132.42880916666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11000
13464,Yarbui,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.7130533333333333,134.39722666666665",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13464
13774,Purwalaroom Ndabe,"",PAPUA BARAT,Kab. KAIMANA,"","","-4.018143611111111,134.1696172222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13774
13697,Miwara Subutruit Risinuit,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.8109144444444443,134.00756722222224",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13697
11144,Newanua,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.1450372222222223,132.5646986111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11144
12530,Mustengge Lol,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.1277958333333333,130.89461805555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12530
11365,Abupal,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.2152752777777778,130.28135111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11365
13932,Waninu,"",PAPUA BARAT,Kab. KAIMANA,"","","-3.1524513888888888,133.69458916666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13932
10812,Pam Kecil,"",PAPUA BARAT,Kab. SORONG,"","","-1.3671277777777777,130.9335636111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10812
13171,Yarweser,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.7759547222222223,130.7711188888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13171
13392,Poti Nu,"",PAPUA BARAT,Kab. TELUK WONDAMA,"","","-2.044160277777778,134.15946583333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13392
13025,Waaf Fat,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.1362030555555553,130.21025722222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13025
12608,Nyandebetew,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.1600569444444444,129.40673666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12608
11669,Doko,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.20162083333333333,130.2216263888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11669
12453,Meytapo,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-0.16574833333333333,130.35207277777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12453
11903,Kacaa Tol,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9688780555555556,130.7974438888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11903
11748,Fuilu,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.364323888888889,130.2288597222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11748
12764,Sagaf Wonom,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-2.1737558333333333,130.4392675",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12764
11939,Kalauatsa Nut,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.8489136111111113,130.4451075",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/11939
13972,Sausaray,"",PAPUA BARAT,Kab. SORONG,"","","-0.9628416666666666,131.26300388888887",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/13972
12381,Manikaipopo Lafamaifat,"",PAPUA BARAT,Kab. RAJA AMPAT,"","","-1.9615647222222221,130.44261083333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/12381
10928,Batulabuan Kecil,"",PAPUA BARAT,Kab. FAKFAK,"","","-3.964454166666667,132.82695305555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10928
10892,Bababa,"",PAPUA BARAT,Kab. FAKFAK,"","","-2.6908491666666667,132.57951416666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/10892
