Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
1003,Tufakei,"",ACEH,Kab. SIMEULUE,"","","2.5681744444444443,96.36032305555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1003
1080,Tambarat,"",ACEH,Kab. ACEH SINGKIL,"","","2.3208333333333333,97.22472222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1080
925,Cut,"",ACEH,Kab. ACEH BESAR,"","","5.5633333333333335,95.16833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/925
1004,Tupai,"",ACEH,Kab. SIMEULUE,"","","2.6533333333333333,96.13083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1004
1081,Tanjungpinim,"",ACEH,Kab. ACEH SINGKIL,"","","2.4913094444444446,97.85428555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1081
1005,Ulau Fatuhek,"",ACEH,Kab. SIMEULUE,"","","2.3837602777777778,96.33257777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1005
926,Gepon Cut,"",ACEH,Kab. ACEH BESAR,"","","5.613888888888889,95.0625",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/926
1082,Tapuitapui,"",ACEH,Kab. ACEH SINGKIL,"","","2.2966666666666664,97.42305555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1082
927,Gepon Selatan,"",ACEH,Kab. ACEH BESAR,"","","5.609722222222222,95.06027777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/927
1006,Asok,"",ACEH,Kab. ACEH SINGKIL,"","","2.2622222222222224,97.32916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1006
1083,Telukrumbia,"",ACEH,Kab. ACEH SINGKIL,"","","2.335860277777778,97.79293833333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1083
1007,Baguk,"",ACEH,Kab. ACEH SINGKIL,"","","2.2925,97.40277777777779",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1007
928,Gepon Tengoh,"",ACEH,Kab. ACEH BESAR,"","","5.611111111111111,95.0625",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/928
1084,Tuangku,"",ACEH,Kab. ACEH SINGKIL,"","","2.1805555555555554,96.72888888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1084
1008,Balai,"",ACEH,Kab. ACEH SINGKIL,Pulau Banyak,"","2.303611111111111,97.4075",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1008
929,Ikumanek,"",ACEH,Kab. ACEH BESAR,"","","5.573888888888889,95.18111111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/929
1085,Tugu,"",ACEH,Kab. ACEH SINGKIL,"","","2.261388888888889,97.29222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1085
930,Jeuroh,"",ACEH,Kab. ACEH BESAR,"","","5.642293611111111,95.16955861111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/930
1009,Balong,"",ACEH,Kab. ACEH SINGKIL,"","","2.302222222222222,97.245",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1009
1086,Ujungbatu,"",ACEH,Kab. ACEH SINGKIL,"","","2.3425000000000002,97.39944444444446",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1086
931,Kerisek,"",ACEH,Kab. ACEH BESAR,"","","5.633994166666667,95.06898249999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/931
1010,Bangkaru,"",ACEH,Kab. ACEH SINGKIL,"","","2.0697222222222225,97.11583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1010
932,Lungkap Cut,"",ACEH,Kab. ACEH BESAR,"","","5.79205,94.97216888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/932
1087,Ujunglolok,"",ACEH,Kab. ACEH SINGKIL,"","","2.0425,97.33833333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1087
1011,Baronik,"",ACEH,Kab. ACEH SINGKIL,"","","2.1044444444444443,97.35388888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1011
1088,Makameng,"",ACEH,Kab. BIREUEN,"","","5.270833333333333,96.85472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1088
933,Looh,"",ACEH,Kab. ACEH BESAR,"","","5.764444444444444,95.0363888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/933
1012,Batubangkaru,"",ACEH,Kab. ACEH SINGKIL,"","","2.1058333333333334,97.08833333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/1012
