Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
6598,Kelapa Satu,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.3556661111111112,125.07969388888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6598
6513,Lenggis,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.375417222222222,125.64026194444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6513
6682,Lamontang,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.0829186111111113,125.33493",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6682
853,Keramat,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW UTARA,Pinogaluman,"","0.9249999999999999,123.14250000000001",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/853
6599,Kinabuhutan,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.8362233333333335,125.09636444444443",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6599
6514,Liang,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.806657222222222,125.57492333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6514
6683,Laweang,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.645532222222222,125.47586166666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6683
854,Anuling,"",SULAWESI UTARA,Kab. BOLAANG MONGONDOW UTARA,Pinogaluman,"","0.9580555555555555,123.185",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/854
6515,Lipaeng,"",SULAWESI UTARA,Kab. KEPULAUAN SANGIHE,"","","3.9118375,125.387855",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6515
6600,Kinawuudan,"",SULAWESI UTARA,Kab. MINAHASA UTARA,"","","1.3111111111111111,125.06666666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6600
6684,Mahoro,"",SULAWESI UTARA,Kab. SIAU TAGULANDANG BIARO,"","","2.6527488888888886,125.48520583333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6684
