Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
5613,Watutamakatangu,"",NUSA TENGGARA TIMUR,Kab. SUMBA TENGAH,"","","-9.823055555555555,119.68194444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5613
5453,Baleh Koe,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.784166666666666,119.79972222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5453
5213,Tikus,"",NUSA TENGGARA TIMUR,Kab. ALOR,"","","-8.444722222222222,123.8775",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5213
5533,Papanggau,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.405555555555557,119.88833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5533
5294,Bolakamba,"",NUSA TENGGARA TIMUR,Kab. SUMBA TIMUR,"","","-9.907222222222222,119.76722222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5294
5375,Batutelu Ndulu,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.885151666666665,123.04451388888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5375
5454,Bangkau,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.55,119.78555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5454
5615,Bannitallu,"",NUSA TENGGARA TIMUR,Kab. SABU RAIJUA,"","","-10.549444444444445,121.9713888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5615
5214,Treweng,"",NUSA TENGGARA TIMUR,Kab. ALOR,"","","-8.478055555555555,124.28138888888888",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5214
5534,Payung,"",NUSA TENGGARA TIMUR,Kab. MANGGARAI BARAT,"","","-8.680032777777777,119.6143811111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5534
5376,Batutelu Talada,"",NUSA TENGGARA TIMUR,Kab. ROTE NDAO,"","","-10.885,123.04333333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5376
5216,Adonara,"",NUSA TENGGARA TIMUR,Kab. FLORES TIMUR,"","","-8.333333333333334,123.16666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5216
