Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
4158,Cipir,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-6.039444444444444,106.73583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4158
4239,Sekati,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.759444444444444,106.60749999999999",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4239
4240,Semakdaun,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.729555833333333,106.57122638888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4240
4159,Damar Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.956944444444445,106.84416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4159
4241,Semut Atas,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.566111111111111,106.56611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4241
4160,Damar Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.984158888888889,106.84744222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4160
4242,Semut Bawah,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.571539444444444,106.5576261111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4242
4161,Dua Barat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.413643888888889,106.47168333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4161
4243,Semut Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.668808611111111,106.56022277777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4243
4162,Dua Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.42,106.49194444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4162
4244,Sepa Barat,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.575,106.58111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4244
4163,Genteng Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.616388888888888,106.55277777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4163
370,Pari,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Selatan,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/370
4245,Sepa Timur,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.569999999999999,106.58472222222221",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4245
4164,Genteng Kecil,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.62388888888889,106.54583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4164
4246,Tengah,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.858055555555556,106.60472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4246
371,Payung Besar,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,Kepulauan Seribu Selatan,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/371
4165,Gosongpandan,"",DKI JAKARTA,Kab. KEPULAUAN SERIBU,"","","-5.711111111111111,106.56583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/4165
