Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
465,AIE,"",SUMATERA BARAT,KOTA PADANG,KOTO TANGAH,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/465
631,KATANGKATANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.888611111111111,100.57055555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/631
557,SIBIGEU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.066666666666667,100.18555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/557
466,BINDALANG,"",SUMATERA BARAT,KOTA PADANG,PADANG SELATAN,	00°59'04,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/466
475,SETAN,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/475
632,KUMBANG,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.3155555555555556,100.43555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/632
558,SIBERUT,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.4919444444444445,99.96222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/558
476,SIBONTA,"",SUMATERA BARAT,KOTA PADANG,PADANG BARAT,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/476
467,Kasiak Gadang,"",SUMATERA BARAT,KOTA PADANG,LUBUK BAGALUANG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/467
559,SIBITTI,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.7275,99.30916666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/559
633,LABUHANSUNDAI,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2644444444444445,100.40027777777779",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/633
477,SIKUAI,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/477
468,KASIAKBUNGKUS,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/468
634,MARAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.198611111111111,100.33416666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/634
478,SINYARU,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/478
469,KASIAKSIBONTA,"",SUMATERA BARAT,KOTA PADANG,PADANG BARAT,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/469
635,NIBUANG CUBADAK,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2305555555555556,100.39583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/635
563,SIBURU,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-1.9830555555555556,99.59166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/563
479,SIRANDAH,"",SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/479
636,NIBUANG UTARA,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.2308333333333334,100.39583333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/636
564,SIGOGOA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,""," 02º36'00"" LS dan 99º58'18"" BT","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/564
480,TORAN,"",SUMATERA BARAT,KOTA PADANG,LUBUK BAGALUANG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/480
637,NIBUANGAPIAPI,"",SUMATERA BARAT,Kab. PESISIR SELATAN,"","","-1.3022222222222222,100.48583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/637
565,SIKATSILA,"",SUMATERA BARAT,Kab. KEPULAUAN MENTAWAI,"","","-3.156388888888889,100.44027777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/565
481,TALENA,"",SUMATERA BARAT,KOTA PADANG,LUBUK BAGALUANG,"","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/481
