Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal
7391,Malalang,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.41222222222222227,120.60722222222222"
7428,Bangkau,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4711111111111111,121.69583333333334"
7180,Langkayut,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4455555555555555,123.26527777777778"
7082,Batu Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7049999999999998,123.60944444444443"
7587,Kayome Sembilan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4163888888888889,121.76833333333333"
6777,Tolian,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8825000000000001,123.07722222222222"
6770,Sasapan,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8875,123.06833333333333"
6995,Pakuburan Panimbawang,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.095277777777778,122.52444444444444"
7862,Tuber,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3352777777777778,121.91638888888889"
7322,Tambelan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3283333333333334,123.21611111111112"
6982,Mboanggo Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.135423888888889,122.61206444444444"
7827,Timpo'o,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34106027777777775,121.88464666666667"
6767,Putean,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8741666666666666,123.06972222222223"
7723,Paneki,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4455555555555556,121.91555555555556"
7514,Duangan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42444444444444446,121.79916666666666"
6824,Buol,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.0502777777777779,120.6375"
7495,Delapan Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2798011111111111,122.31488166666666"
7642,Lolopang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.44,121.78527777777778"
7879,Walea Kodi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2878836111111111,122.26631472222222"
7282,Sagu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.208888888888889,123.15166666666667"
7066,Bakalan Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.16,123.29055555555556"
6859,Tende,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","1.1677777777777778,120.78555555555555"
7746,Perak,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41500000000000004,121.82555555555555"
7781,Silapaong Basar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.44222222222222224,122.08333333333333"
7444,Batukeredua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4722222222222222,121.69277777777778"
6988,Olohatu,"",SULAWESI TENGAH,Kab. MOROWALI,"",1220 22'58,""
7407,Anempodi Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3497222222222222,121.83722222222222"
7505,Dua Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3472222222222222,121.85694444444444"
7033,Tarape,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.3216666666666663,122.40138888888889"
6828,Indoklampido,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.7683333333333334,120.57222222222222"
7393,Ponebean,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.2822222222222222,121.25361111111111"
7690,Nefo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.8977777777777778,121.66000000000001"
6781,Tumasahida Togong,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8797222222222223,123.07694444444444"
7665,Mbositi Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47000000000000003,121.68805555555556"
7539,Jendela Barat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3411111111111111,121.87472222222222"
7092,Batukapal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.285,123.55916666666667"
7225,Mato Utara-Tengah Kecil,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6280555555555556,123.47833333333334"
7603,Kiapu Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47944444444444445,121.69601833333334"
7542,Jendela Utara,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3408333333333333,121.87555555555555"
7544,Jendela,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4727777777777778,121.68972222222223"
7303,Sonit,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7585044444444444,124.17251611111112"
7447,Batumasou Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.35333333333333333,121.85111111111111"
7473,Bulitoko Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4791872222222222,121.69495888888889"
7595,Kayomeriraya Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4227777777777778,121.77055555555556"
7803,Talatakoh,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3617666666666666,122.10507027777777"
7234,Mongunbasan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0236111111111112,123.7875"
7302,Songolungun,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3305555555555555,123.21083333333334"
7652,Malenge,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2586111111111111,122.06305555555555"
6868,Batulumayagu,"",SULAWESI TENGAH,Kab. BUOL,"","","1.0708333333333333,122.08944444444444"
7453,Bei,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5072222222222222,121.75611111111111"
7740,Patoyano Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4444444444444445,121.76138888888889"
7439,Batubalu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4375,121.79388888888889"
7076,Banggai Dua,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7052777777777777,123.51666666666667"
7215,Mandayang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.503611111111111,122.79277777777777"
7119,Botumbak Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3288888888888888,123.20583333333333"
7716,Paladan Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.30419555555555555,122.32785361111111"
7040,Tokonanaka,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9352777777777779,121.48583333333333"
7347,Toadah Kondong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.231388888888889,123.1463888888889"
6960,Lambolo Kecil,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.935,121.33222222222221"
7098,Batupiing,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3327777777777778,123.20805555555556"
7533,Jahar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4380555555555556,122.09888888888888"
7452,Batutombal,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42638888888888893,121.97083333333333"
7014,Rumbia,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.951111111111111,121.51"
6840,Nenas,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.7647222222222222,120.57083333333333"
7840,Tombolang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.44472222222222224,121.9238888888889"
7130,Buwau,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8019444444444446,123.18694444444445"
7142,Jin,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.949957777777778,123.71700527777777"
7599,Kem Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4666455555555556,121.69201027777778"
7538,Jembata,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.35194444444444445,121.85916666666667"
6757,Maama,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8883333333333333,123.0736111111111"
7338,Timpaus,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8525,124.01083333333334"
7316,Talam Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6228202777777778,123.19558222222223"
6952,Kuta,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.27,122.40305555555557"
7146,Kansuil Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4030555555555555,123.16083333333334"
7325,Tambun Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2172222222222224,123.41111111111111"
7224,Mato Utara Tengah,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6283333333333334,123.47944444444444"
7109,Bokan Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9680555555555557,123.8175"
7012,Rajagunung,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.054444444444444,122.50194444444445"
7213,Mamasigi,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0751347222222223,123.87356999999999"
7258,Pelelang,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0736111111111115,123.91777777777779"
7099,Batusosoat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7266666666666668,123.57583333333334"
6866,Barabatu,"",SULAWESI TENGAH,Kab. BUOL,"","","1.2623577777777777,121.33913"
7308,Taduno Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9491666666666667,123.71111111111111"
7572,Karina Selatan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3361111111111111,121.89666666666668"
7807,Tambangoni Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5373572222222223,121.64654444444444"
7038,Tiga,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.3625000000000003,122.59166666666667"
7058,Apal Satu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4980555555555557,123.24972222222222"
7419,Bagang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43083333333333335,122.115"
7584,Kayome Lima,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4172222222222222,121.76527777777778"
6812,Taring,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.7,120.0363888888889"
7431,Bango,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2588888888888889,122.245"
7295,Sayor Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3140191666666667,123.19605944444444"
7031,Tanoka,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9980555555555557,121.35166666666666"
6799,Lewutona,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.7072222222222222,119.64444444444445"
6914,Bungintende,"",SULAWESI TENGAH,Kab. MOROWALI,"",1220 22'13,""
6905,Belle Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1377777777777776,122.61944444444444"
7219,Mato Kecil Selatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6380555555555556,123.48194444444445"
7502,Dilao,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41222222222222227,122.05444444444444"
7376,Tumbak Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9318624999999998,123.56674861111111"
7200,Lokotoi Kecil Tengah,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4805555555555556,123.52444444444444"
6794,Kollo,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.023333333333333334,119.78861111111111"
6778,Toosan,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.6180555555555556,123.3586111111111"
7821,Tibo Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5075,121.75472222222223"
7149,Kasuari,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.764313888888889,124.1648488888889"
7262,Poisikmatanga Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7041666666666666,123.60749999999999"
7749,Pontianak,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4905555555555556,121.92361111111111"
7700,Oto,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4777777777777778,121.69611111111111"
7828,Timpusu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.435,122.08277777777778"
7617,Kukulan Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41611111111111115,121.80083333333333"
7837,Togopi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43083333333333335,122.07833333333333"
7639,Lingogi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.435,121.92361111111111"
7645,Luok Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4380555555555556,121.78444444444445"
7451,Batutiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5627777777777778,121.7"
7558,Kalalung Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43333333333333335,121.78916666666666"
7229,Mbumbu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3194444444444444,123.19472222222223"
6931,Jarengkeng,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2352777777777777,122.34083333333332"
7367,Totogongo Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.896388888888889,123.68555555555555"
7414,Anse,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5064030555555555,121.73425361111111"
7438,Batubalu Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.44083333333333335,121.79472222222222"
7581,Kayome Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.42000000000000004,121.76583333333333"
6897,Barani,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9127777777777777,121.43944444444445"
7159,Kepita Enam,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5244444444444445,123.4025"
7672,Mmbo Die,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4284325,122.06821222222221"
7016,Sainoamadilau,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1358594444444443,122.60972749999999"
7023,Serebingko,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.131111111111111,122.62666666666667"
6763,Mauwang,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.5975,122.9075"
7158,Kepita Empat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5222222222222221,123.39694444444446"
7277,Powatunda,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.95,123.775"
6765,Poat,"",SULAWESI TENGAH,Kab. BANGGAI,"",0° 30' 3.000,""
7564,Kalia Luar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3286111111111111,122.11527777777778"
7056,Apal Dua,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.498888888888889,123.24944444444445"
7528,Gogarungan ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4675625,121.70276583333333"
7820,Tenggong,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4311111111111111,122.1111111111111"
7671,Mmbo Blandang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.43521305555555556,122.07434444444443"
7129,Buolan Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6405555555555555,123.17611111111111"
7199,Lokotoi Kecil Barat,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4969444444444444,123.52264638888889"
6896,Bapa,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.0205555555555557,122.32722222222222"
7614,Kramat Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.22333333333333333,122.28888888888889"
7420,Balanak Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47500000000000003,121.69"
6758,Malabakung,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8833333333333333,123.08166666666666"
6830,Kaidung,"",SULAWESI TENGAH,Kab. TOLI-TOLI,"","","0.9802777777777778,120.3586111111111"
7034,Telle,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.276111111111111,122.4225"
7632,Langa Bulunna,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4347302777777778,122.07600611111111"
7854,Toroh,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47880555555555554,121.6906925"
7531,Ike,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4406416666666667,122.0717386111111"
7408,Anggrek Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4188888888888889,121.83277777777778"
7067,Bakalan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2316666666666667,123.30055555555555"
7218,Masibuk,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.204166666666667,123.4025"
7607,Kokumbi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4352777777777778,121.93944444444445"
7403,Air,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5094444444444445,121.73055555555555"
6789,Cacara,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.016666666666666666,119.7975"
7141,Hangatan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.321388888888889,123.20583333333333"
7754,Poya Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5344444444444444,121.65777777777778"
7483,Butosahi,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47408944444444445,121.6970675"
7251,Pangais,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3311111111111111,123.2075"
7411,Angke,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.21194444444444446,122.1913888888889"
6899,Batukembar Besar,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9405555555555556,121.48305555555555"
6920,Dilama Tukoh,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1129502777777778,122.62172777777778"
7758,Poya Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5327777777777778,121.65833333333335"
7762,Putoama Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47055555555555556,121.69555555555556"
7386,Kubur,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.34944444444444445,120.65305555555557"
7020,Saubane,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.084166666666667,122.53333333333333"
7395,Sama,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.325,120.93388888888889"
7079,Banggai,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6172222222222223,123.54805555555555"
7790,Sumpala Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4126519444444445,121.82804"
6974,Mamano,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.1322222222222225,122.62694444444443"
6959,Lambeke,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2368911111111114,122.34298638888889"
7532,Indian ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47000000000000003,121.69111111111111"
7131,Cicere,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3247222222222221,123.27777777777777"
7455,Bembe,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4277777777777778,122.11472222222221"
7789,Sumpala Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4761725,121.69118194444445"
7861,Tubbu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4163888888888889,121.82527777777777"
7315,Takal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.2874999999999999,123.20111111111112"
7523,Gama,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4191666666666667,122.00805555555556"
7655,Mangkudu Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4188888888888889,121.7575"
7669,Milok,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.27305555555555555,122.15083333333334"
6946,Kolobunta,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.701111111111111,121.8736111111111"
7240,Nggilas,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4555555555555555,123.2611111111111"
7287,Sangeyan Babasal,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6315975,123.21430555555555"
7780,Sijakir,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4416666666666667,122.0961111111111"
6999,Panda,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-3.2963888888888886,122.38027777777778"
7829,Tingaru Barat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.34027777777777773,121.88112416666667"
7823,Tibo Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5072222222222222,121.75527777777778"
7715,Paladan Besar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3038888888888889,122.32833333333333"
7474,Bulitoko Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4788888888888889,121.69694444444445"
7649,Madiki Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4280555555555556,122.11666666666666"
7508,Dua Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5214036111111111,121.65240694444445"
7252,Panget,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.8736111111111111,123.69"
7306,Sowong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3922222222222222,123.07055555555556"
7104,Bobeteng,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3241666666666667,123.20805555555556"
7228,Mborunding,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9501986111111111,123.63304"
7613,Kramat Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2225,122.28722222222223"
6744,Balebajo,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8894444444444444,123.07638888888889"
6961,Lambolo,"",SULAWESI TENGAH,Kab. MOROWALI,"","","-1.9341666666666666,121.3325"
6797,Lewuto Bete,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.6997222222222222,119.7611111111111"
7663,Mboede,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4752777777777778,121.69500000000001"
7650,Madiki Matarang,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4277777777777778,122.11638888888888"
6787,Batu,"",SULAWESI TENGAH,Kab. DONGGALA,"","","0.0875,119.61916666666666"
7359,Tonggobuk,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.7330555555555556,123.12249999999999"
7111,Boloki,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9444444444444444,123.68805555555556"
7785,Sillangan,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47694444444444445,121.6975"
7230,Minanga,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9341666666666666,123.7"
7281,Sabundu,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3816666666666666,123.06694444444445"
7266,Poposon Pauno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.11,123.56305555555555"
7341,Tinakinlaut Luar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.5994444444444447,123.48777777777778"
7616,Kubur,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41544555555555557,121.83123694444444"
7371,Toulan Kecil,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.563611111111111,123.46861111111112"
7513,Dua Tiga,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5205444444444445,121.65603277777778"
7189,Linsalon,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.4175,123.16250000000001"
7499,Delapan Satu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.2793247222222222,122.31615055555555"
7648,Luppasang ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4759569444444445,121.69556583333333"
7839,Tokulo,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4252777777777778,122.12555555555555"
6764,Pasokan,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.9027777777777778,123.05722222222222"
7313,Taduno,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-2.0749588888888892,123.86899083333333"
7050,Akadululul,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3148861111111112,123.19409444444445"
7479,Buton Basar,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.3347222222222222,121.92500000000001"
7871,Uajengi ,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4831138888888889,121.69320527777778"
7307,Supangit,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.9527777777777777,123.71527777777779"
7873,Undu,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.47250000000000003,121.92361111111111"
7594,Kayomeriraya Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.41944444444444445,121.76916666666666"
7294,Sayor Besar,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.3149911111111112,123.19333333333334"
7263,Ponga Togong,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.409722222222222,123.1525"
7601,Ketapang Kecil,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.4736111111111111,121.68277777777779"
7400,Tomini,"",SULAWESI TENGAH,Kab. PARIGI MOUTONG,"","","0.39722222222222225,120.61583333333333"
6793,Katupa Kecil,"",SULAWESI TENGAH,Kab. DONGGALA,"","","-0.05666666666666667,119.7961111111111"
7496,Delapan Empat,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.28107166666666666,122.317005"
7373,Tudak Matimbulan,"",SULAWESI TENGAH,Kab. BANGGAI KEPULAUAN,"","","-1.6408333333333334,123.15972222222223"
6780,Tumaisahali Iseise,"",SULAWESI TENGAH,Kab. BANGGAI,"","","-0.8944444444444444,123.06972222222223"
7490,Dagabiruni Dua,"",SULAWESI TENGAH,Kab. TOJO UNA-UNA,"","","-0.5083411111111111,121.74469361111112"
