Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
8858,Pasigiogo,"",GORONTALO,Kab. POHUWATO,"","","0.4841666666666667,121.56222222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8858
8859,Pasir,"",GORONTALO,Kab. POHUWATO,"","","0.49277777777777776,121.52694444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8859
8776,Hokimu,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8556397222222222,122.89864861111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8776
8777,Huha,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9850491666666666,122.93222361111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8777
8778,Hulawa Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9663741666666666,122.88944416666668",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8778
8779,Hulawa,"",GORONTALO,Kab. GORONTALO UTARA,"","","1.0035491666666667,122.50643444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8779
8780,Hulawa,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9650233333333333,122.89080638888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8780
8781,Huliyahu Bunggu,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9564455555555555,122.93781222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8781
8782,Huliyahu Da'a,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9533908333333333,122.93903305555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8782
8783,Hutakalo,"",GORONTALO,Kab. GORONTALO UTARA,"","","1.005163611111111,122.4379875",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8783
8784,Kaposo Kiki,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8918266666666667,122.81533277777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8784
8785,Kaposo,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8899544444444444,122.81795055555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8785
8786,Karangbogisa,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.9361111111111111,122.86194444444443",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8786
8787,Katialada,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8559219444444445,122.906885",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8787
8788,Limuyudu,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8820758333333334,122.71939416666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8788
8789,Lumboso Da'a,"",GORONTALO,Kab. GORONTALO UTARA,"","","0.8628166666666667,122.80726666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/8789
