Island number,Island name,Other Names,Province,Kabupaten,Kecamatan,Coordinate Degree,Coordinate Decimal,PPK URL
5962,Janda,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.820833333333333,115.77305555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5962
6034,Barunak,"",KALIMANTAN SELATAN,Kab. BANJAR,"","","-3.418333333333333,114.51666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6034
5963,Jangking,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.629722222222222,116.17972222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5963
6035,Dupa,"",KALIMANTAN SELATAN,Kab. BANJAR,"","","-3.458888888888889,114.52222222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6035
5964,Jaring,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.5366666666666666,116.27166666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5964
5965,Jurung,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.6644444444444444,116.23527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5965
6036,Sepakat,"",KALIMANTAN SELATAN,Kab. BANJAR,"","","-3.4561111111111114,114.52083333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6036
5966,Kacang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.924722222222222,116.295",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5966
6038,Alalak,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.267777777777778,114.5639",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6038
6039,Anyar Hilir,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.4944444444444445,114.49666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6039
5967,Kalambau,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.918611111111112,115.65722222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5967
6040,Anyar,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.226388888888889,114.54555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6040
6041,Bakut,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.2158333333333333,114.55833333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6041
5968,Kaliamun,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.8605555555555555,116.08611111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5968
5969,Kaluang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.606388888888889,116.34138888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5969
6042,Kaget,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.415277777777778,114.50527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6042
5970,Kaminting,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.645,116.16083333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5970
6043,Kembang,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"",3° 18' 23.000,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6043
5971,Kapak Besar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.7075,116.345",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5971
6044,Tempurung,"",KALIMANTAN SELATAN,Kab. BARITO KUALA,"","","-3.430833333333333,114.51444444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6044
5972,Kapak Kecil,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.706388888888889,116.33666666666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5972
6046,Anak Suwangi,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.4386111111111113,116.0363888888889",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6046
5973,Karajaan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.091388888888889,116.20694444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5973
6047,Burung,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.3802777777777777,116.03527777777778",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6047
5974,Karangan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.6394444444444445,116.16666666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5974
5975,Kerasian,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.030555555555556,116.20416666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5975
6048,Hantu,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.388333333333333,116.04027777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6048
5976,Kerawang,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.9852777777777777,116.13111111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5976
6049,Sungaidua,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.3202777777777777,116.06504",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6049
5977,Kersikhitam,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.0027777777777778,116.15861111111111",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5977
6050,Suwangi,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.4397222222222226,116.02805555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6050
5978,Kerumputan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.051388888888889,116.17166666666667",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5978
6051,Tampakan,"",KALIMANTAN SELATAN,Kab. TANAH BUMBU,"","","-3.366111111111111,116.06277777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6051
5979,Kunyit ,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.0874999999999995,116.04472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5979
6053,Bromo,"",KALIMANTAN SELATAN,KOTA BANJARMASIN,"","","-3.3447222222222224,114.5475",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/6053
5980,Kunyit Matasirih,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.777078333333333,115.86252916666666",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5980
5981,Laki Bungkukan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.8299999999999996,116.13",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5981
368,Sambergelap,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/368
5982,Laki Cantung,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.983888888888889,116.09944444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5982
5983,Langadai,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.2397222222222224,116.17472222222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5983
5984,Laut,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.6675,116.16611111111112",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5984
5985,Mangkuk,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.0069444444444446,116.05472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5985
5986,Manti,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.3691666666666666,116.37055555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5986
5987,Marabatuan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.3694444444444445,115.80472222222222",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5987
5988,Maradapan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"",04042'25,"",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5988
5989,Maraeng,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.649722222222222,116.60333333333332",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5989
5990,Matasirih ,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.797777777777777,115.81555555555555",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5990
5991,Merdeka,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.238888888888889,116.18444444444445",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5991
5916,Batubejanggut,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.9216666666666664,114.61444444444444",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5916
5992,Nangka Besar,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.0855555555555556,116.2775",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5992
5917,Batulima Darat,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.9722222222222223,114.6275",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5917
5918,Batulima Selatan,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.9716666666666667,114.62583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5918
5993,Nangka Kecil,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-3.093888888888889,116.26333333333334",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5993
5919,Batulima Tengah,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.9697222222222224,114.62527777777777",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5919
5994,Ondong,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-4.089365277777778,116.24767972222223",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5994
5995,Pagat,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.625,116.19555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5995
5920,Batulima Timur,"",KALIMANTAN SELATAN,Kab. TANAH LAUT,"","","-3.9694444444444446,114.62583333333333",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5920
5996,Palaburan,"",KALIMANTAN SELATAN,Kab. KOTA BARU,"","","-2.6241666666666665,116.20555555555556",http://www.ppk-kp3k.kkp.go.id/direktori-pulau/index.php/public_c/pulau_info/5996
